listing_id,fr_num_reviews,fr_first_review_date,fr_last_review_date,fr_num_different_places,lr_num_reviews,lr_first_review_date,lr_last_review_date,lr_num_different_places,avg_reviewer_num_reviews,avg_reviewer_num_places
9416403,5,2015-03-28,2015-11-27,5,1,2015-12-01,2015-12-01,1,3,3
9416518,1,2015-11-27,2015-11-27,1,1,2015-11-27,2015-11-27,1,1,1
9416524,1,2015-12-06,2015-12-06,1,1,2015-12-20,2015-12-20,1,2,2
9416560,1,2015-12-01,2015-12-01,1,4,2015-11-29,2015-12-24,4,2,2
9416718,2,2015-12-07,2015-12-15,2,1,2015-12-30,2015-12-30,1,1.8,1.8
9416719,2,2015-07-01,2015-12-07,2,2,2013-11-24,2015-12-30,2,2,2
9416852,1,2015-12-15,2015-12-15,1,1,2015-12-15,2015-12-15,1,1,1
9421542,1,2015-11-12,2015-11-12,1,1,2015-12-29,2015-12-29,1,1,1
9421856,1,2015-12-06,2015-12-06,1,1,2015-12-12,2015-12-12,1,1,1
9422331,1,2015-11-25,2015-11-25,1,1,2015-11-25,2015-11-25,1,1,1
9422573,1,2015-12-07,2015-12-07,1,1,2015-12-07,2015-12-07,1,1,1
9423209,1,2015-11-23,2015-11-23,1,1,2015-12-20,2015-12-20,1,1.2,1.2
9423386,1,2015-11-27,2015-11-27,1,1,2015-11-27,2015-11-27,1,1,1
9423397,1,2015-11-25,2015-11-25,1,1,2015-11-25,2015-11-25,1,1,1
9424118,1,2015-12-12,2015-12-12,1,1,2015-12-12,2015-12-12,1,1,1
9425077,2,2015-11-18,2015-11-22,2,1,2015-12-29,2015-12-29,1,1.5,1.5
9425220,1,2015-12-17,2015-12-17,1,1,2015-12-17,2015-12-17,1,1,1
9425314,1,2015-11-15,2015-11-15,1,6,2011-11-28,2015-12-27,6,2.83333333333333,2.83333333333333
9425831,1,2015-11-27,2015-11-27,1,2,2015-09-28,2015-12-19,2,1.5,1.5
9425835,1,2015-12-08,2015-12-08,1,1,2015-12-08,2015-12-08,1,1,1
9425847,1,2015-11-29,2015-11-29,1,1,2015-12-25,2015-12-25,1,1,1
9425922,6,2014-06-23,2015-12-17,4,2,2014-05-05,2015-12-28,2,2.14285714285714,1.85714285714286
9426757,1,2015-12-10,2015-12-10,1,1,2015-12-14,2015-12-14,1,1,1
9426857,9,2015-09-29,2015-12-08,9,1,2015-12-30,2015-12-30,1,3.75,3.75
9427331,1,2015-11-23,2015-11-23,1,5,2015-07-01,2015-12-25,5,3,3
9427341,1,2015-12-01,2015-12-01,1,1,2015-12-14,2015-12-14,1,1,1
9427798,1,2015-12-19,2015-12-19,1,1,2015-12-19,2015-12-19,1,1,1
9428040,2,2015-11-02,2015-11-24,2,2,2015-07-27,2015-11-28,2,2,2
9428142,1,2015-11-27,2015-11-27,1,1,2015-11-27,2015-11-27,1,1,1
9428221,1,2015-11-28,2015-11-28,1,1,2015-11-28,2015-11-28,1,1,1
9428609,42,2014-05-21,2015-12-06,40,1,2015-12-20,2015-12-20,1,6.25,6
9428684,2,2013-07-13,2015-11-13,2,2,2013-07-13,2015-11-13,2,2,2
9428696,2,2015-11-18,2015-11-21,2,1,2015-12-12,2015-12-12,1,1.66666666666667,1.66666666666667
9429038,1,2015-12-16,2015-12-16,1,1,2015-12-16,2015-12-16,1,1,1
